client_id,client_type,loyalty_card,fuel_card,contract,fuel_type,tank_volume,avg_liters_per_visit,visits_per_month,avg_spend_per_visit,region
3615a9d0-3e90-405f-a9da-4cf7628780f6,Физическое лицо,Нет,Нет,Нет,Дизель,56,44,2,2154,д. Кировск (Ленин.)
26b286c0-5b90-47ac-90ac-0de1e9b61bd4,Юридическое лицо,Нет,Да,Да,Дизель,83,96,6,10758,г. Сосногорск
4ae6ecf7-7abc-4c42-a00c-351aa417543a,Физическое лицо,Да,Нет,Нет,Бензин,64,41,2,2987,д. Шереметьево
31031d0c-5afe-42e0-9b2b-1326c76471f6,Физическое лицо,Да,Нет,Нет,Бензин,68,28,5,2295,ст. Самара
835bdbb8-f8b1-4d2f-8bdc-57faf1e60059,Физическое лицо,Да,Да,Нет,Бензин,69,31,2,3947,ст. Кропоткин (Краснод.)
7714221e-10c8-4b09-b529-230369c800f1,Физическое лицо,Да,Нет,Нет,Бензин,54,41,10,1727,клх Сусуман
d2dcf59d-1779-46c4-aba4-7680738a4e1f,Физическое лицо,Да,Нет,Нет,Бензин,41,41,7,2775,г. Оймякон
cd011e47-a175-467a-86bb-9e917446a654,Физическое лицо,Нет,Нет,Нет,Бензин,52,35,3,1915,д. Адыгейск
dcbc4cae-fc30-4158-9391-a58a98a06739,Физическое лицо,Да,Нет,Нет,Бензин,57,48,4,3581,п. Красноселькуп
81034bcc-7ed6-4116-9474-ac370c02ead0,Физическое лицо,Да,Нет,Нет,Дизель,56,48,7,2628,ст. Белгород
0a160c32-8491-488b-a737-0ea71629b32d,Физическое лицо,Да,Нет,Нет,Бензин,56,20,5,3193,п. Ялуторовск
5a80e2cd-3209-42cd-a387-a649f8bd98e0,Физическое лицо,Нет,Нет,Нет,Бензин,68,41,10,3774,к. Калязин
9ff2a28d-aa87-40d5-8067-e494ad387a80,Физическое лицо,Да,Нет,Нет,Бензин,69,26,8,3325,клх Екатеринбург
26ebeaea-d366-4d5c-b7a7-26259f892dbb,Физическое лицо,Да,Нет,Нет,Дизель,51,26,10,3083,г. Сеймчан
6bf30830-b9d5-47e4-8893-1c102c126c46,Физическое лицо,Да,Нет,Нет,Бензин,48,31,2,3266,д. Березники
65362617-b980-40e4-8391-b9cc9da1ad86,Физическое лицо,Да,Нет,Нет,Бензин,59,49,2,2534,ст. Саранск
c0c01345-9de1-4612-bcd8-d4d5387b63d6,Физическое лицо,Да,Нет,Нет,Дизель,56,22,4,1881,ст. Магнитогорск
be6012ef-8441-45af-a03b-b6e5e84bc1bc,Физическое лицо,Да,Нет,Нет,Дизель,56,40,2,1843,г. Александровск-Сахалинский
3d7393be-b406-4b35-a356-02911ffadaf3,Физическое лицо,Да,Нет,Нет,Бензин,44,35,5,2391,клх Вуктыл
b0213e25-f463-4dd8-9cba-432b777fbfc9,Физическое лицо,Нет,Да,Нет,Бензин,49,36,3,1590,ст. Холмск
9c97f898-8ecd-4395-af66-12516f456a1e,Юридическое лицо,Да,Да,Да,Дизель,144,93,15,6447,с. Арзамас
ce1d669c-930e-4cbc-b122-f00d86f3933b,Юридическое лицо,Нет,Да,Да,Дизель,123,109,13,10707,ст. Люберцы
69f91249-0ba7-40a1-af1f-d7143b203fa8,Юридическое лицо,Нет,Да,Да,Бензин,129,97,6,11022,ст. Рославль
a6ac43db-cfb3-4137-9aaa-3b456f89a8b8,Физическое лицо,Да,Нет,Нет,Бензин,49,44,3,2332,ст. Ачинск
ce2c37c9-d100-4815-8912-0d2243b63bd2,Физическое лицо,Нет,Нет,Нет,Бензин,54,36,10,2565,д. Сузун
55216ebb-d5ff-4a1f-a52f-1e1e32f5d6c9,Физическое лицо,Да,Нет,Нет,Бензин,46,24,8,4000,к. Ивдель
d88c8361-bd4a-4300-a7c6-15f441072b95,Физическое лицо,Да,Нет,Нет,Дизель,58,32,5,2064,д. Калач-на-Дону
c41bb895-5f24-4b1b-b571-215113a4279f,Физическое лицо,Нет,Нет,Нет,Бензин,45,29,7,2512,п. Новый Оскол
d934dcc1-87a7-4c83-a711-837763ba7bcd,Юридическое лицо,Нет,Да,Да,Дизель,147,107,18,10815,г. Славянск-на-Кубани
06f96ee5-f147-4653-8c43-c6d1848bbfef,Физическое лицо,Да,Нет,Нет,Бензин,54,26,9,3166,клх Соболево
bdda8112-909e-4476-a08b-c5304fb9fc4b,Физическое лицо,Да,Нет,Нет,Бензин,46,27,9,1876,д. Ставрополь
c2c3548a-201e-428c-bbc5-6c5a64da843f,Физическое лицо,Да,Да,Нет,Дизель,56,21,9,3238,к. Шарья
64b234ab-3e83-455c-9624-ae53897302f2,Физическое лицо,Нет,Нет,Нет,Бензин,70,45,8,2235,д. Калевала
e353a45c-7077-48d5-9dae-81540a0f3fa3,Физическое лицо,Да,Да,Нет,Бензин,63,34,5,1796,ст. Одинцово
c11718cc-ceb9-4b77-9ca4-767534fcb773,Физическое лицо,Да,Нет,Нет,Бензин,48,48,8,3715,д. Липецк
fc6ba484-3e38-4219-aa55-e191faf62c69,Физическое лицо,Нет,Да,Нет,Дизель,55,32,4,3413,клх Гусь-Хрустальный
cff6af02-2675-41d1-9a60-baf5eb89e1e9,Физическое лицо,Да,Нет,Нет,Бензин,54,40,8,2633,к. Ачхой Мартан
09acc618-8341-4ade-be6f-74d97bdae543,Физическое лицо,Нет,Нет,Нет,Бензин,49,44,4,1988,к. Избербаш
6dd66625-06db-4dd0-8c6f-33b247e7f039,Физическое лицо,Да,Нет,Нет,Бензин,57,20,7,2517,д. Бугуруслан
0adf8706-4407-42dc-a058-1e93dac525cc,Физическое лицо,Да,Нет,Нет,Дизель,55,46,6,2831,с. Катав-Ивановск
70926600-63e4-47c3-95f8-ca9f4d45e234,Физическое лицо,Да,Нет,Нет,Бензин,68,20,3,3000,п. Южно-Сахалинск
245b091e-c506-46a8-98eb-035cc8467710,Физическое лицо,Нет,Нет,Нет,Бензин,40,32,7,3534,ст. Сузун
918284e7-c543-4324-96f3-55f88cd048b3,Юридическое лицо,Нет,Да,Да,Дизель,128,103,13,7264,к. Эльтон
343a5822-77a8-4489-bc85-992d89a6d4c4,Юридическое лицо,Нет,Да,Да,Дизель,120,116,9,10529,г. Витим
c63fe311-94a4-40ea-be16-20d30836bf2a,Юридическое лицо,Нет,Да,Да,Дизель,99,92,10,5172,клх Адыгейск
ebc91db3-7267-41e6-a180-5fdbfc68be18,Физическое лицо,Да,Нет,Нет,Бензин,48,44,9,2350,к. Темрюк
57a4b6e7-e576-448d-bdc3-7025bec8dacd,Физическое лицо,Да,Нет,Нет,Бензин,58,20,7,3035,клх Белогорск (Амур.)
eeb07993-6083-4a77-9193-936f934f9b33,Физическое лицо,Да,Нет,Нет,Дизель,66,38,4,2547,ст. Териберка
fd0a4b64-bba1-4953-93dc-d2116cb0432e,Физическое лицо,Да,Нет,Нет,Дизель,42,49,6,3294,п. Звенигород
ca1e9baa-2c38-4d77-b7ba-88241d871db8,Физическое лицо,Да,Нет,Нет,Бензин,45,50,2,3841,клх Стерлитамак
7126d268-f932-4857-be5f-d69b92a47aff,Юридическое лицо,Нет,Да,Да,Дизель,136,112,19,10859,с. Геленджик
86f3163d-e879-4a05-91aa-2513d419cd30,Физическое лицо,Да,Нет,Нет,Дизель,58,49,9,3018,клх Кизилюрт
9e4879af-18bb-4182-9523-884ea1d75bf7,Физическое лицо,Да,Нет,Нет,Бензин,57,50,5,2763,ст. Рославль
c485d8f0-bfe4-4b3f-8049-16a2f8dc4f66,Юридическое лицо,Нет,Да,Да,Дизель,121,85,15,11995,к. Пушкино (Моск.)
f18c6f51-0a30-4f57-9a45-841ab163c569,Физическое лицо,Да,Нет,Нет,Дизель,62,43,5,3210,клх Алексин
6bafad99-61ba-48b0-bbcb-f5b445db65e1,Физическое лицо,Да,Нет,Нет,Бензин,62,28,9,1844,г. Нефтегорск (Самар.)
c95d9f50-1806-4a3f-ab9d-3ee27f210261,Физическое лицо,Да,Нет,Нет,Бензин,67,43,8,1833,д. Двинской
c204423b-bc68-495c-9b60-3781abf899af,Физическое лицо,Да,Нет,Нет,Бензин,56,31,10,1791,г. Хасан
f9b1f05c-5b57-4525-9990-9b3dec5e25be,Физическое лицо,Да,Нет,Нет,Дизель,41,28,2,2004,клх Кондопога
b65b0ca3-c675-4003-89a4-8acfc86de98d,Физическое лицо,Да,Нет,Нет,Бензин,41,48,5,3554,д. Тавда
3f1e0b23-1e3d-4004-bf14-29423e98c8f7,Физическое лицо,Да,Нет,Нет,Бензин,60,47,3,3133,клх Анапа
261017d5-8200-41d1-9ec5-a01976183de8,Физическое лицо,Да,Нет,Нет,Бензин,53,26,2,3839,клх Оха
8376d526-536a-48ea-b6cb-db8864990bca,Физическое лицо,Да,Нет,Нет,Дизель,55,34,4,2071,ст. Уварово
1331421c-2341-4ed3-ba26-6c23f768fb12,Физическое лицо,Да,Нет,Нет,Бензин,51,48,4,2666,клх Мурманск
e96c1104-22c2-470a-9455-d05e816cb1d4,Физическое лицо,Да,Нет,Нет,Бензин,70,34,9,2909,г. Курск
b9663090-c91d-4495-a802-5159ef855ae0,Физическое лицо,Да,Нет,Нет,Бензин,57,33,10,2480,д. Середниково
5d35bb38-385a-45cb-9f58-78def4ec9f78,Физическое лицо,Да,Нет,Нет,Дизель,46,28,2,2927,д. Витим
2160db68-0e22-4881-acde-d1b50b2c7257,Физическое лицо,Да,Да,Нет,Дизель,58,48,2,3074,к. Холмогоры
43b038f3-73a1-4edf-be1e-470ed785d98f,Физическое лицо,Да,Нет,Нет,Бензин,44,44,4,2898,г. Рыльск
0cc26cc2-eb58-436e-9a62-4527cae0d943,Физическое лицо,Да,Нет,Нет,Бензин,58,22,6,3231,ст. Орел
c2ea381f-9927-435b-81a5-1ff7d6cca382,Физическое лицо,Да,Нет,Нет,Бензин,55,30,2,2826,п. Каргасок
bd8c020f-d2c1-40fc-9e70-3678b44b8e0d,Физическое лицо,Нет,Да,Нет,Бензин,54,20,5,1501,к. Жиганск
1ba7b9ad-7be8-421c-8399-85bdb0b5fc5f,Физическое лицо,Да,Нет,Нет,Бензин,44,41,5,1700,п. Бреды
99213f54-22b3-467c-b5a8-17a46ca84764,Физическое лицо,Нет,Нет,Нет,Бензин,48,42,9,2002,г. Якша
b91e5ecc-1bb2-4f7a-9d01-9c3578740d13,Физическое лицо,Нет,Да,Нет,Бензин,56,36,2,3182,г. Горячинск
9af32de4-5a6c-44b7-9ae8-83be514309c0,Юридическое лицо,Нет,Да,Да,Дизель,108,118,13,5304,клх Поронайск
0d787ff5-45ef-494d-a462-7f4a16bf3bc2,Юридическое лицо,Нет,Да,Да,Газ,141,97,5,12637,г. Вологда
b8987e6f-e8c3-49a2-acb8-f9262ae2bcc7,Юридическое лицо,Нет,Да,Да,Дизель,101,87,12,8084,г. Белореченск
1ee70a4b-0db5-4a6f-8f56-2d475d82703c,Физическое лицо,Нет,Нет,Нет,Бензин,42,36,6,2490,п. Усинск
2a1c1945-e98e-4f77-be3a-3d364d77e8a6,Физическое лицо,Да,Да,Нет,Бензин,63,27,6,2728,п. Нижний Тагил
796ce9b8-0826-4b43-99f6-59e96b8d2c93,Юридическое лицо,Да,Да,Да,Дизель,94,100,11,9175,к. Якутск
f950ec06-d05a-466d-8cfa-87ddad1e4dc8,Юридическое лицо,Да,Да,Да,Бензин,115,64,15,13333,п. Енисейск
69a1466d-4ca0-4974-b026-ded49ea40f96,Физическое лицо,Нет,Нет,Нет,Дизель,61,21,8,1574,г. Ессентуки
a81a870e-e6fb-4994-8a63-1a7ed42072d5,Физическое лицо,Да,Нет,Нет,Бензин,49,46,6,3875,г. Хасавюрт
4bb77817-8085-467d-9361-aaf9ad4b2bb1,Юридическое лицо,Да,Да,Да,Дизель,148,86,7,7482,п. Сыктывкар
03c190f2-586e-4509-bb72-a007152ff416,Физическое лицо,Нет,Нет,Нет,Бензин,42,23,10,1907,к. Липецк
95eb7a69-89b8-441b-a293-f43d17ab88fa,Физическое лицо,Да,Нет,Нет,Бензин,56,29,4,3985,с. Избербаш
62b6826d-ffa6-4079-8aaf-8c2219fcd48e,Физическое лицо,Да,Нет,Нет,Бензин,49,44,5,1766,ст. Кизилюрт
075b10e5-31b1-4c5d-95ec-35070328c4fe,Физическое лицо,Да,Нет,Нет,Бензин,44,33,5,3678,к. Дудинка
27a0d123-7da1-499b-80fa-b7abb066309b,Физическое лицо,Нет,Нет,Нет,Бензин,57,25,9,1807,п. Новый Оскол
01efb6d2-e35e-480e-b0cf-56a891fae0df,Физическое лицо,Да,Нет,Нет,Бензин,66,35,2,2333,п. Куртамыш
033fe16e-9647-474a-8ca1-a3e48c610202,Юридическое лицо,Нет,Да,Да,Дизель,137,62,19,6529,клх Далматово
b68aba71-4040-4b1f-b468-61e88ba005bf,Физическое лицо,Нет,Да,Нет,Бензин,61,50,2,2132,ст. Кажим
7b31239f-e4ab-420e-9618-9ca71a39bbd8,Физическое лицо,Да,Да,Нет,Бензин,55,25,10,1676,г. Печенга
f754080a-6d48-4572-82ac-1efee1371fc6,Юридическое лицо,Нет,Нет,Да,Дизель,142,113,7,12914,ст. Малая Вишера
b8db8872-9dcf-49b6-b635-81bdef4f3cf4,Физическое лицо,Да,Нет,Нет,Дизель,44,32,9,3616,к. Гусь-Хрустальный
bdb29d71-ae50-469d-8ae6-724379d4eb54,Физическое лицо,Да,Нет,Нет,Бензин,50,22,8,3549,к. Алексин
d4192bc9-8184-4417-a564-955093316ed1,Физическое лицо,Нет,Нет,Нет,Бензин,67,26,4,3104,клх Кизел
ef8a72b7-0418-4ad9-818c-7cadedc1c2ff,Физическое лицо,Да,Нет,Нет,Дизель,70,45,2,2725,д. Кашира
7f4c3f66-44bd-48be-8210-a879adb6f769,Физическое лицо,Да,Да,Нет,Дизель,66,32,8,3308,г. Кузнецк
62efa6ec-1920-4eac-9e9c-2b52ddfea4a0,Физическое лицо,Да,Нет,Нет,Дизель,47,24,2,2234,д. Байкальск
88ee298f-f9d1-40f6-a346-905f440e39f8,Физическое лицо,Да,Нет,Нет,Бензин,58,41,6,2758,с. Охотск
4f36b4be-a79b-48cb-9cfd-a53e0517e2ea,Физическое лицо,Да,Нет,Нет,Дизель,52,45,10,3411,к. Луховицы
93c23e34-79ef-4cd8-a1ae-53507b99dcaa,Физическое лицо,Да,Нет,Нет,Бензин,57,33,10,3319,клх Кунгур
05bbe950-9f0c-4b5d-98f6-8c354583a785,Физическое лицо,Нет,Нет,Нет,Бензин,70,43,7,2098,п. Верещагино (Перм.)
824003d9-dc0e-4747-8fbf-19f83d0e06f9,Физическое лицо,Нет,Нет,Нет,Дизель,68,37,3,1686,клх Охотск
b995f67f-4ffd-4213-9a68-c85a5da6acd3,Физическое лицо,Нет,Нет,Нет,Дизель,69,48,3,3477,г. Сусуман
5149a835-bb07-4e84-b323-474757953fd5,Юридическое лицо,Нет,Да,Да,Дизель,100,100,9,13289,с. Самара
d5981504-f960-4355-990b-7664649cb0c4,Физическое лицо,Да,Нет,Нет,Бензин,65,49,8,3374,к. Ялуторовск
e19a3a3b-2b84-4adf-92b8-052c3ecce212,Физическое лицо,Да,Нет,Нет,Бензин,44,44,9,2481,к. Чусовой
49f3da74-0521-4685-857a-a1b0a52d9cfa,Физическое лицо,Нет,Нет,Нет,Дизель,63,37,10,3929,д. Уварово
7ee29263-5f4f-411b-8bb2-7d807f389178,Физическое лицо,Да,Нет,Нет,Бензин,40,35,3,2840,к. Мелеуз
c26b0b92-999e-4fa0-bac8-ab5e2891d279,Юридическое лицо,Нет,Да,Да,Дизель,143,94,6,10853,с. Кировск (Ленин.)
e368e3d5-97cc-4c5b-87da-b2a5781599d3,Юридическое лицо,Нет,Да,Да,Газ,138,64,11,14429,с. Архыз
388a6682-cbfe-4e51-b8af-3748be05cdbb,Физическое лицо,Да,Нет,Нет,Дизель,40,32,6,2088,к. Октябрьское (Хант.)
b6315f51-7ae5-4f0d-a0ef-c6a98f497d9c,Физическое лицо,Да,Нет,Нет,Бензин,59,44,10,2983,ст. Сочи
261ea88d-5957-41f3-8463-133384d24736,Физическое лицо,Да,Нет,Нет,Дизель,40,35,6,1703,с. Магас
8257becf-d185-498e-aa1d-f3a2c90ebe38,Физическое лицо,Да,Нет,Нет,Бензин,58,40,3,2670,п. Рязань
f5fd2cf3-e48c-4f37-a91f-645c4e57be1b,Юридическое лицо,Нет,Да,Да,Газ,148,77,6,6997,клх Верхний Уфалей
944461be-af93-4c61-a844-aba95d5f0dea,Физическое лицо,Да,Нет,Нет,Бензин,59,21,4,2649,к. Усинск
669f4fd0-40a5-41a1-ad48-21bd0c7d8d78,Физическое лицо,Да,Нет,Нет,Бензин,67,37,5,3330,ст. Подольск
a69ce67d-b916-4d85-b596-f1526c025794,Физическое лицо,Да,Нет,Нет,Дизель,49,47,7,3115,к. Ведено
73b7c2e6-fc48-4388-aa3d-2cf7f146d592,Физическое лицо,Да,Нет,Нет,Бензин,66,27,3,3350,д. Воронеж
cd529b44-4e43-4811-b509-77f48400dd87,Физическое лицо,Да,Нет,Нет,Бензин,41,32,3,3310,ст. Зарайск
537b3401-617e-4124-8b8a-cf062877117d,Физическое лицо,Да,Да,Нет,Дизель,56,45,6,1657,с. Новороссийка
4baad527-49d6-4204-b104-5bb0b4f9274a,Физическое лицо,Да,Нет,Нет,Бензин,61,36,3,1521,ст. Макушино
f4c493d7-89e2-4d2b-9993-aaec9415535d,Физическое лицо,Нет,Да,Нет,Дизель,51,47,8,3553,п. Нязепетровск
34690ff0-490c-40d6-a7ed-3dbe9f50cb71,Юридическое лицо,Нет,Да,Да,Газ,138,87,10,13414,клх Цимлянск
f6d768df-39a6-49dd-a16e-9c2c63fe4d9d,Физическое лицо,Да,Нет,Нет,Бензин,69,35,3,3831,с. Губаха
d17f04a6-9013-4277-b5a2-cc3d0c4750ce,Юридическое лицо,Нет,Да,Да,Газ,115,88,19,12742,клх Нижний Новгород
aaf78a88-1a58-4a4d-863d-386ee6525596,Физическое лицо,Да,Да,Нет,Бензин,66,35,5,3150,ст. Поронайск
9a15b9c5-502d-43db-8076-e5b558352c16,Физическое лицо,Да,Нет,Нет,Бензин,48,44,5,2896,д. Кущевская
d7014751-60c9-4682-9a47-ad7d4fe100f0,Физическое лицо,Да,Нет,Нет,Бензин,46,46,7,3945,д. Ростов
d7c474ab-19a1-45fd-ae4e-25b124200b0f,Юридическое лицо,Нет,Да,Да,Бензин,84,101,15,13219,д. Соликамск
492337f2-55c0-49ea-b2e7-d25b9ae491c2,Юридическое лицо,Нет,Да,Да,Дизель,133,76,15,13307,п. Ковров
d4f485ed-3c5c-4883-98b7-dbebf109bb88,Физическое лицо,Да,Нет,Нет,Бензин,49,26,8,1633,клх Геленджик
6441f03b-2820-4e62-80f1-4078a55cc2c3,Юридическое лицо,Нет,Да,Да,Бензин,141,70,12,11254,г. Одинцово
96e08fe8-84a2-4f51-b426-c353973e27e6,Физическое лицо,Нет,Нет,Нет,Бензин,44,42,2,2371,д. Галич
effb4205-8faa-4e7c-b1aa-c00d32eb5665,Физическое лицо,Да,Нет,Нет,Дизель,50,39,7,2110,д. Красновишерск
bad983fe-c572-4393-8380-777a632b12f7,Физическое лицо,Нет,Нет,Нет,Дизель,56,49,2,1693,с. Дивногорск
6dc28777-7287-4a66-9c19-c36a16867248,Физическое лицо,Нет,Нет,Нет,Бензин,62,39,2,3873,п. Канск
d536a9ec-e2aa-4e26-bfad-f897976d661b,Физическое лицо,Да,Да,Нет,Бензин,49,35,10,3058,д. Переславль-Залесский
47aaff21-693b-47d2-aac0-9577e8401c69,Физическое лицо,Да,Нет,Нет,Бензин,56,38,2,2963,к. Ахтубинск
c5b87b92-dec7-40d1-8031-86bcc679b94d,Юридическое лицо,Нет,Да,Да,Дизель,148,79,5,12658,клх Серафимович
6627f5f1-24ec-488e-a59f-8c7fb4a12225,Физическое лицо,Да,Нет,Нет,Бензин,59,33,8,2340,с. Надым
bff59e1b-8e85-40d0-bdf8-29911c4ac676,Физическое лицо,Да,Нет,Нет,Дизель,68,33,3,2872,д. Борзя
08213785-a7f5-4a83-a5c5-0fa48799700f,Юридическое лицо,Нет,Нет,Да,Газ,110,99,20,10369,клх Верхний Уфалей
5f2eebf2-85ee-4885-a52c-07d942124d0b,Физическое лицо,Да,Нет,Нет,Дизель,43,30,9,3107,г. Сызрань
0c3b0c04-5738-456f-b240-959081754075,Физическое лицо,Да,Нет,Нет,Дизель,54,48,8,2367,к. Видное
858f8bba-358d-4dc3-b3c1-6d7b456dc803,Физическое лицо,Да,Нет,Нет,Бензин,44,50,2,2516,г. Обнинск
2ce9abb3-a397-480e-9021-6b5db3485dbc,Юридическое лицо,Нет,Да,Да,Дизель,89,106,6,9118,к. Якша
488a2852-287f-4787-8cd8-90aab18254c9,Физическое лицо,Да,Нет,Нет,Бензин,49,29,10,2521,ст. Ялуторовск
20ffb9b5-1ceb-4e49-bbb1-d6dd3b9a40e4,Физическое лицо,Нет,Нет,Нет,Бензин,50,42,2,1581,ст. Верхний Тагил
e21797af-7340-48a3-85fb-d3508b75e0cb,Физическое лицо,Да,Нет,Нет,Бензин,58,47,5,3328,п. Байкальск
047f2c82-b029-4da2-9c80-28b845a6c185,Физическое лицо,Да,Нет,Нет,Бензин,50,48,4,1553,с. Александров Гай
87e09c05-272c-4d50-bf42-5d9c24f73d98,Физическое лицо,Нет,Нет,Нет,Бензин,45,40,10,2473,п. Приозерск
d585f090-7f64-43fa-a9c5-fdebeec32673,Физическое лицо,Да,Да,Нет,Бензин,61,43,5,1701,к. Ямбург
78cca227-fcc8-40c3-a3ac-7d93d40db4a2,Юридическое лицо,Нет,Да,Да,Дизель,120,88,9,12522,п. Невьянск
8898191b-867a-4ee1-b9ea-5c4745a1abb4,Физическое лицо,Да,Нет,Нет,Дизель,46,48,2,3962,г. Иркутск
5f1a0436-4cfa-4fd8-82cf-b8505f892024,Юридическое лицо,Нет,Да,Да,Дизель,108,83,13,11394,ст. Череповец
04bd557a-6467-41bd-ac57-e08e6e8d6d0c,Физическое лицо,Да,Нет,Нет,Бензин,70,32,10,3285,д. Мытищи
8553598f-ea3a-45af-b858-82b6740a7ddf,Физическое лицо,Нет,Нет,Нет,Бензин,53,42,10,2840,клх Апрелевка
7ff3f05e-b618-4f0c-87da-7dbdc572aca8,Физическое лицо,Да,Да,Нет,Дизель,44,50,6,2542,ст. Новосибирск
8caa429c-53b3-4455-b4d2-5ce35a9c331b,Физическое лицо,Нет,Нет,Нет,Бензин,62,34,4,1812,к. Чебоксары
82d77744-37f9-4813-bf75-f133b05c3a2d,Юридическое лицо,Нет,Да,Да,Дизель,117,97,10,9355,к. Киров (Вятка)
375d8145-c8da-464d-aeef-7c40aa24c64a,Физическое лицо,Нет,Нет,Нет,Дизель,58,50,7,2814,ст. Торжок
dc027331-091d-47f9-a602-6e133353ecf3,Физическое лицо,Да,Нет,Нет,Бензин,67,29,6,2110,с. Миасс
0a256c6a-6496-4c37-88e4-7cec645de806,Физическое лицо,Да,Нет,Нет,Бензин,61,45,9,1738,клх Шатки
b880949a-2d2a-4135-bdd8-0d071958c27b,Физическое лицо,Да,Да,Нет,Бензин,67,40,3,2936,д. Лотошино
533c085f-5004-4e99-8460-1f755a6a8816,Юридическое лицо,Нет,Да,Да,Бензин,113,76,20,14290,д. Оха
fdc18938-2500-42a3-be17-85c86e76a399,Физическое лицо,Нет,Нет,Нет,Бензин,40,28,9,2937,к. Дмитров
a97b4d53-9aca-420a-a4ba-9ca1e77cfcfe,Физическое лицо,Нет,Нет,Нет,Бензин,66,31,7,2049,г. Амдерма
20c44d59-47d6-45ff-889e-d2c60af7321e,Физическое лицо,Нет,Нет,Нет,Дизель,57,30,6,3026,г. Оймякон
ef9737c9-fe7b-42a6-951d-43f39cafa29a,Физическое лицо,Да,Нет,Нет,Бензин,57,24,5,1576,клх Эльтон
2cfec9bb-fb5e-4fb4-a037-ae84ca572ace,Юридическое лицо,Нет,Да,Да,Дизель,122,86,19,6324,клх Можайск
7b8aaaa1-0b14-447f-ac32-3276368faef3,Физическое лицо,Да,Нет,Нет,Бензин,67,20,9,2504,с. Байкальск
955d06fc-1027-4d2c-9795-f21c7ca95e6e,Физическое лицо,Нет,Нет,Нет,Бензин,59,49,8,1503,г. Губкин
e22beeb5-4124-4b2f-aa75-96e50745c57b,Физическое лицо,Да,Нет,Нет,Бензин,63,49,8,3850,клх Тавда
e0cd766b-7c19-42c7-b509-487e4133194e,Физическое лицо,Нет,Нет,Нет,Бензин,61,27,4,2809,ст. Хужир
180789c5-f43c-44b2-9a6c-f2648596c898,Физическое лицо,Нет,Нет,Нет,Дизель,44,21,10,1717,к. Верхний Уфалей
2afc58bd-c776-4fba-9bb4-0ffbaad01c1e,Юридическое лицо,Нет,Да,Да,Газ,81,107,10,7992,г. Тамбов
f8db8810-dfd4-4bc0-bf69-775cb17e60a2,Юридическое лицо,Нет,Да,Да,Дизель,121,84,20,5876,г. Курганинск
f46a28af-2ff7-43a5-ae96-f13b9226dd16,Физическое лицо,Нет,Да,Нет,Бензин,43,26,10,2977,ст. Шарья
d00557ef-3915-4893-ae1b-384f263a64c0,Физическое лицо,Да,Нет,Нет,Бензин,45,32,10,1694,к. Шуя
2e3f79db-e359-43ef-916a-1e5784773e6f,Физическое лицо,Нет,Нет,Нет,Бензин,40,37,6,3916,к. Сергиев Посад
681ea48c-1866-4aa8-a3be-208f4cee4d39,Физическое лицо,Нет,Нет,Нет,Бензин,52,25,6,2952,д. Домбай
ad0c460e-55b0-4ef2-bdcf-938f20dff7bf,Физическое лицо,Нет,Да,Нет,Дизель,70,24,3,1651,с. Диксон
f39a52b0-29c7-4a11-aa5e-e3e5cd2ea840,Физическое лицо,Да,Нет,Нет,Бензин,47,43,9,2754,ст. Шерегеш
e69c24fc-d15f-4999-ba43-40c69a5421ee,Физическое лицо,Нет,Нет,Нет,Бензин,53,50,3,1808,клх Волгоград
1ba5340e-8658-4a95-a716-5a32894320d0,Физическое лицо,Да,Да,Нет,Дизель,68,20,10,3835,к. Луховицы
cd7c9c13-e155-41a0-9744-ba5011cd88a4,Физическое лицо,Нет,Нет,Нет,Бензин,47,21,5,3469,п. Тотьма
45c113ba-e6ad-4ff0-9d4e-5bcce495600e,Физическое лицо,Нет,Нет,Нет,Бензин,64,33,5,2630,п. Обоянь
aee0e7a3-45ed-4bfe-a004-44657d7d81c0,Физическое лицо,Да,Нет,Нет,Бензин,67,49,2,1503,п. Новый Оскол
8ea26a8f-88ec-469a-bea6-a9417d136076,Физическое лицо,Да,Нет,Нет,Бензин,69,28,7,3779,г. Петухово
9810124f-a2c2-4deb-a43f-86a1f819eadb,Физическое лицо,Нет,Нет,Нет,Бензин,64,25,9,2994,п. Тюмень
