client_id,client_type,loyalty_card,fuel_card,contract,fuel_type,tank_volume,avg_liters_per_visit,visits_per_month,avg_spend_per_visit,region,portrait_name
824eb73e-faf9-421a-bff2-c2654f3da658,Физическое лицо,Да,Нет,Нет,Бензин,59,35,9,2593,г. Тутончаны,Постоянный клиент
f073957a-2b25-40a0-b7e2-a76adbaa7f75,Юридическое лицо,Нет,Да,Да,Дизель,96,68,17,10450,п. Балашов,Постоянный корпоративный клиент
b3d9072e-5a3c-4348-937c-7e103657e0f9,Физическое лицо,Нет,Нет,Нет,Дизель,52,43,4,2949,клх Калуга,Постоянный клиент
5d9a7d07-43a5-4d16-a93b-d6729aca7af7,Физическое лицо,Да,Нет,Нет,Дизель,63,43,8,3803,к. Сорочинск,Постоянный клиент
df09ea89-1b2b-4608-8b36-d73c8d33e325,Юридическое лицо,Нет,Да,Да,Бензин,128,79,20,10948,д. Костомукша,Постоянный корпоративный клиент
7b25a126-0f29-4685-aa68-841ea3a691e8,Физическое лицо,Да,Нет,Нет,Дизель,40,20,8,2931,д. Волоколамск,Постоянный клиент
e1e2a39e-2f8f-4823-a291-5b9d1f5634bc,Юридическое лицо,Нет,Да,Да,Дизель,115,106,5,10053,д. Усть-Камчатск,Грузоперевозчик
b2a30af0-3afb-4100-941e-5b2f9fea9075,Юридическое лицо,Да,Да,Да,Газ,98,104,19,7204,г. Новгород Великий,Постоянный корпоративный клиент
b42ae083-0547-4338-93fc-f9dc3f94baf4,Физическое лицо,Нет,Нет,Нет,Бензин,59,25,3,3210,ст. Лодейное Поле,Эко-клиент
fc8585c3-32fa-4d6c-9dc0-3218413427d3,Физическое лицо,Нет,Нет,Нет,Бензин,43,25,5,3037,г. Ребриха,Эко-клиент
f6d130d5-97a9-4b64-b947-93c5345c371f,Физическое лицо,Нет,Нет,Нет,Дизель,66,23,10,2751,г. Талдом,Постоянный клиент
c190c96f-9e13-441f-bdb8-7d43baaf317d,Физическое лицо,Нет,Нет,Нет,Дизель,50,20,5,2956,д. Аша,Эко-клиент
fd462c7a-a54c-4ab8-abf2-0f7bf148d590,Физическое лицо,Да,Да,Нет,Дизель,59,22,8,1815,клх Тверь,Редкий клиент
5d5fec52-a7d5-4144-8d4d-bcc0d045fe8f,Физическое лицо,Да,Нет,Нет,Бензин,55,39,5,3685,клх Петрозаводск,Постоянный клиент
71645e29-0bfc-4f79-adf6-d1011314a69a,Физическое лицо,Нет,Нет,Нет,Дизель,60,46,9,2991,г. Ревда (Сверд.),Постоянный клиент
a05c9c27-ef4f-4aca-bea1-4931217a03d4,Физическое лицо,Да,Нет,Нет,Бензин,54,27,6,2965,п. Чегем,Эко-клиент
01a65582-eaae-4923-9d93-3d1dbf96ce19,Физическое лицо,Да,Нет,Нет,Бензин,67,43,8,2432,ст. Киржач,Постоянный клиент
39101b5b-00af-4bdb-821c-7bf521e711ca,Физическое лицо,Да,Нет,Нет,Бензин,48,41,5,3111,п. Рубцовск,Постоянный клиент
ffaa0faa-e403-47f8-966e-28701360dcec,Юридическое лицо,Нет,Да,Да,Газ,101,110,13,8938,п. Корсаков,Грузоперевозчик
06e28cef-b409-4d9a-b3ca-c4c95fa48436,Юридическое лицо,Нет,Да,Да,Дизель,109,78,6,10568,п. Киржач,Постоянный корпоративный клиент
8627b5df-fda8-459b-8bce-d7147ca938e0,Юридическое лицо,Нет,Да,Да,Газ,112,65,16,11162,ст. Тамбей,Постоянный корпоративный клиент
f3877bc1-a632-445a-87df-a70e0b146c8e,Физическое лицо,Да,Нет,Нет,Бензин,48,40,10,3256,к. Алапаевск,Постоянный клиент
1a94b7ad-f03b-498e-b3b0-e7b4abeb1a0b,Физическое лицо,Да,Нет,Нет,Бензин,68,26,3,2035,клх Уренгой,Экономный водитель
1fe96837-28d5-45b6-bfee-877cd544110a,Юридическое лицо,Нет,Да,Да,Дизель,144,95,17,13324,к. Ковров,Грузоперевозчик
4b859f23-f73f-48dc-a2e8-5d8d034530bd,Физическое лицо,Да,Нет,Нет,Дизель,51,38,9,3974,г. Ясный (Оренб.),Постоянный клиент
f24bb2fa-2ecc-4d90-b334-adf2935868d7,Физическое лицо,Да,Нет,Нет,Бензин,48,49,2,2327,клх Уренгой,Редкий клиент
0f259ff6-506b-4d4f-b6c2-ab493069265c,Физическое лицо,Да,Нет,Нет,Бензин,47,41,2,1855,д. Уренгой,Редкий клиент
061fa768-c22d-4f47-a003-a78e918ffeff,Физическое лицо,Да,Нет,Нет,Бензин,59,26,4,2710,клх Шенкурск,Экономный водитель
e2dc804d-a296-4cca-afaf-b7d4c197416d,Физическое лицо,Нет,Нет,Нет,Бензин,51,25,3,1502,д. Щелково,Экономный водитель
b8f15492-d4a7-4088-8841-3bb0057162aa,Физическое лицо,Да,Нет,Нет,Бензин,45,24,4,2222,ст. Самара,Экономный водитель
a644f348-cf5a-4c59-884f-b9a19bf3919b,Физическое лицо,Да,Нет,Нет,Дизель,42,21,5,2693,клх Бавлы,Эко-клиент
d5283af7-003e-49f3-bc8b-41d25b6bdd39,Физическое лицо,Да,Нет,Нет,Бензин,65,47,8,1954,с. Оленек,Постоянный клиент
e5216bf5-cbb3-4f9b-a186-c81c8e07858d,Физическое лицо,Да,Нет,Нет,Бензин,60,48,6,3111,г. Шерегеш,Постоянный клиент
6378cd79-e3c2-407a-bab7-582dafb6b3fc,Физическое лицо,Нет,Нет,Нет,Бензин,43,33,3,2156,с. Верещагино (Перм.),Экономный водитель
3611d286-67b7-4328-8543-60cf5cf1699b,Физическое лицо,Да,Нет,Нет,Бензин,49,35,9,3417,д. Белоярский,Постоянный клиент
52e734c2-ef02-4ab5-a940-7ee688330507,Физическое лицо,Да,Нет,Нет,Бензин,55,38,3,1852,с. Соль-Илецк,Экономный водитель
978e8589-b62e-40bf-976e-1a970e32146a,Юридическое лицо,Нет,Да,Да,Дизель,133,87,14,9388,с. Асбест,Грузоперевозчик
6edfcff7-11a1-4c25-b82c-91990940c7c6,Физическое лицо,Нет,Нет,Нет,Бензин,47,49,5,3764,п. Адыгейск,Постоянный клиент
325c835a-82fb-411d-87ff-edf8a89fc962,Физическое лицо,Нет,Нет,Нет,Дизель,57,47,4,3349,к. Горячий Ключ,Постоянный клиент
1b17cda9-6332-44d5-ad31-ff151a972646,Физическое лицо,Да,Нет,Нет,Бензин,65,38,9,3984,к. Кош-Агач,Постоянный клиент
6ce3586a-658a-4804-abe9-d8e2c2a3fcf7,Физическое лицо,Да,Нет,Нет,Дизель,63,47,2,2730,ст. Ростов,Эко-клиент
fd8dbbc5-c973-4256-891e-66c310df6fde,Физическое лицо,Да,Нет,Нет,Бензин,48,49,3,1627,клх Богучар,Эко-клиент
286bdb68-b445-4d2e-903f-99962948e2b0,Физическое лицо,Нет,Нет,Нет,Бензин,70,42,2,1803,п. Шатой,Редкий клиент
4e7fb40e-37bc-44c4-9d71-81c1c43f0317,Физическое лицо,Да,Да,Нет,Бензин,65,47,4,3785,д. Сургут (Хант.),Постоянный клиент
f497f429-d5ea-4190-aa30-d765e744e3ed,Физическое лицо,Нет,Нет,Нет,Бензин,68,21,6,2049,клх Ишим,Эко-клиент
5600712b-28cb-4d45-832b-3f27d7ddecf5,Физическое лицо,Да,Нет,Нет,Бензин,64,21,4,2436,к. Середниково,Экономный водитель
216b069b-48fa-490c-8a2b-1e20fb7573cf,Физическое лицо,Да,Нет,Нет,Бензин,59,31,5,2394,п. Челюскин,Постоянный клиент
121c2eaf-3e21-4449-ae9f-e811e72708a5,Физическое лицо,Да,Нет,Нет,Бензин,57,43,2,2553,ст. Екатеринбург,Эко-клиент
db7da70e-18c0-4927-b7ef-49321bb6e967,Юридическое лицо,Нет,Да,Да,Дизель,126,93,8,10208,к. Славянск-на-Кубани,Грузоперевозчик
0738cf5a-2b0b-4440-a076-09046c3dad6d,Физическое лицо,Да,Нет,Нет,Бензин,43,28,10,3578,к. Батайск,Постоянный клиент
632e6292-da87-4580-8cee-a20938695725,Юридическое лицо,Нет,Да,Да,Газ,149,85,19,7148,ст. Салехард,Постоянный корпоративный клиент
f30b6cad-6267-4b06-92f1-f604a698ed7a,Физическое лицо,Да,Нет,Нет,Бензин,58,30,10,1521,с. Шатура,Постоянный клиент
1f3bea67-51bf-4f53-b200-f8a5b39e476c,Физическое лицо,Да,Нет,Нет,Бензин,65,42,7,1744,п. Кетченеры,Постоянный клиент
5e8d06da-8cca-4d54-8403-282a3bd0f776,Физическое лицо,Нет,Да,Нет,Дизель,47,39,3,2636,с. Чермоз,Экономный водитель
9ef946ab-a1f4-4d89-b82e-5b1fb34a2101,Физическое лицо,Да,Да,Нет,Бензин,58,34,4,2097,г. Егорьевск,Постоянный клиент
728351bc-5278-4c06-807a-e2af225c709f,Физическое лицо,Да,Нет,Нет,Дизель,47,46,5,3032,к. Магадан,Постоянный клиент
38b6f896-face-469e-9721-a5948fee8a6a,Физическое лицо,Нет,Нет,Нет,Бензин,57,34,6,3184,ст. Нальчик,Постоянный клиент
d4c5c66b-ee7a-4756-a1d3-37a1708ef91e,Физическое лицо,Нет,Да,Нет,Дизель,51,23,4,2430,к. Кущевская,Экономный водитель
39bcb334-dfb8-41ba-8bff-110af15185cd,Физическое лицо,Да,Нет,Нет,Дизель,62,27,4,2658,д. Холмогоры,Экономный водитель
536aa474-9d2f-4ecc-9704-cbbfe4f36316,Физическое лицо,Да,Нет,Нет,Бензин,67,25,3,2546,п. Теберда,Экономный водитель
51b6500d-bb37-4a2c-875f-67a99eecb672,Физическое лицо,Да,Нет,Нет,Дизель,69,20,6,3024,к. Серов,Эко-клиент
45261d6b-416e-456e-9985-e3ef7db253f2,Физическое лицо,Да,Нет,Нет,Бензин,62,32,5,2416,к. Надым,Постоянный клиент
1b7e6533-7aa3-460a-ab48-2eafdbae609c,Физическое лицо,Да,Нет,Нет,Дизель,67,35,8,3808,к. Уренгой,Постоянный клиент
3e2e0a4f-0b57-407f-b4ce-c16e9987b9ec,Физическое лицо,Да,Нет,Нет,Бензин,59,40,3,2565,г. Североморск,Экономный водитель
dcaaad17-2510-47ff-9a15-58db5e8c740d,Физическое лицо,Да,Нет,Нет,Бензин,69,47,6,1529,ст. Тулун,Эко-клиент
7823b937-889e-4475-aa4d-3373f9fa4ddf,Юридическое лицо,Нет,Да,Да,Газ,132,64,6,14115,п. Карабудахкент,Премиум-клиент
e37a749c-9542-4a54-a23f-b8d58d73b02f,Физическое лицо,Да,Нет,Нет,Дизель,50,37,9,3487,г. Котельнич,Постоянный клиент
36b48dc8-a165-4f79-9d1f-a5bddf028912,Физическое лицо,Да,Да,Нет,Дизель,46,39,10,3371,к. Александровск-Сахалинский,Постоянный клиент
9137fedd-a7a9-4090-96b0-8bed2087ba1f,Юридическое лицо,Нет,Да,Да,Газ,150,85,18,9455,с. Троицк (Моск.),Грузоперевозчик
049ddf60-1756-4c20-8f57-2b35a9c1af18,Физическое лицо,Нет,Нет,Нет,Бензин,43,46,2,2381,п. Златоуст,Редкий клиент
7d300b16-8c7d-42e0-8fa7-f81db598d2cd,Физическое лицо,Да,Нет,Нет,Бензин,44,35,3,2688,ст. Яшалта,Экономный водитель
045ffe09-81f8-45ea-b93a-eb31ef6f288b,Юридическое лицо,Нет,Да,Да,Дизель,83,76,13,8400,ст. Снежногорск (Мурм.),Постоянный корпоративный клиент
615aa844-7f54-4f0a-bec9-e2767033b258,Физическое лицо,Нет,Нет,Нет,Бензин,65,43,6,2399,клх Ершов,Постоянный клиент
f3f3bcf2-2288-4a6f-817b-77997f0d77ef,Физическое лицо,Да,Нет,Нет,Бензин,66,29,10,2160,г. Кизляр,Постоянный клиент
d5f5f417-2cad-400a-a470-19232dd2cc67,Физическое лицо,Да,Нет,Нет,Бензин,69,20,2,2711,г. Щельяюр,Экономный водитель
50e00c68-e387-4a86-81f5-2ac26103c19d,Физическое лицо,Да,Нет,Нет,Бензин,66,39,6,1760,г. Подольск,Эко-клиент
e609f590-f4f2-4e00-8d04-5b7bc3d01cd0,Физическое лицо,Да,Нет,Нет,Дизель,42,22,9,2915,д. Энгельс,Постоянный клиент
c4d5343a-8256-4aac-8300-753f93363384,Юридическое лицо,Нет,Да,Да,Дизель,91,83,12,13669,к. Яшалта,Грузоперевозчик
1954b43e-9561-49a2-8693-b1839cf2b648,Физическое лицо,Да,Нет,Нет,Бензин,68,50,9,1731,д. Домбай,Постоянный клиент
f96d0760-8246-4c88-ba15-e67b06869f22,Физическое лицо,Да,Нет,Нет,Бензин,65,49,6,2011,п. Ковров,Постоянный клиент
755ae348-41a1-4156-9ea2-8d79f5d9d6d4,Физическое лицо,Нет,Нет,Нет,Бензин,45,41,8,2109,клх Адлер,Постоянный клиент
8924933b-dac0-40e1-aa62-0dd84bed6e9a,Физическое лицо,Да,Нет,Нет,Бензин,70,50,8,2960,д. Воронеж,Постоянный клиент
67180548-69c4-4194-8879-65482f9b768c,Юридическое лицо,Нет,Да,Да,Дизель,133,93,8,11490,г. Белогорск (Амур.),Грузоперевозчик
13261b9f-191e-43c0-8e39-bc914b02ba9d,Физическое лицо,Да,Да,Нет,Бензин,44,34,4,3236,ст. Серебряные Пруды,Постоянный клиент
4fa57bcb-ca8b-4ed2-802a-806ed7c8000f,Физическое лицо,Да,Нет,Нет,Бензин,53,48,5,3709,п. Можайск,Постоянный клиент
b47fbf03-916c-43df-abae-b09ca0526b34,Физическое лицо,Да,Нет,Нет,Бензин,46,46,8,3278,с. Ессентуки,Постоянный клиент
e6734d43-f637-4a55-a614-f26e302cf9c8,Физическое лицо,Да,Нет,Нет,Бензин,67,35,5,2295,п. Новороссийка,Постоянный клиент
a8738864-e3d8-4b0e-92e7-c8f6a22f1832,Физическое лицо,Нет,Нет,Нет,Бензин,46,47,5,2173,г. Ведено,Постоянный клиент
b08d3004-a05c-4347-9995-9cd4237a4866,Физическое лицо,Да,Нет,Нет,Дизель,64,40,6,3000,к. Нефедова,Постоянный клиент
173c51b1-7dde-436f-b569-de489093396d,Физическое лицо,Да,Да,Нет,Бензин,62,45,8,3665,клх Южно-Курильск,Постоянный клиент
54923a60-04d9-4cd5-83c5-280d3b4da80f,Физическое лицо,Да,Нет,Нет,Бензин,58,26,9,3949,д. Сасово,Постоянный клиент
be326e91-6329-479d-83d1-9480ea655517,Юридическое лицо,Нет,Да,Да,Дизель,103,71,9,14825,д. Курильск,Постоянный корпоративный клиент
01d3a24c-e2f1-4194-8789-ec5a748bf65e,Физическое лицо,Да,Нет,Нет,Бензин,45,31,6,2565,к. Пышма,Постоянный клиент
e4e507f8-32bd-478d-9941-fc506f648d2e,Юридическое лицо,Да,Да,Да,Газ,129,100,14,14915,с. Рязань,Грузоперевозчик
3615a9d0-3e90-405f-a9da-4cf7628780f6,Физическое лицо,Нет,Нет,Нет,Дизель,56,44,2,2154,д. Кировск (Ленин.),Редкий клиент
26b286c0-5b90-47ac-90ac-0de1e9b61bd4,Юридическое лицо,Нет,Да,Да,Дизель,83,96,6,10758,г. Сосногорск,Грузоперевозчик
4ae6ecf7-7abc-4c42-a00c-351aa417543a,Физическое лицо,Да,Нет,Нет,Бензин,64,41,2,2987,д. Шереметьево,Эко-клиент
31031d0c-5afe-42e0-9b2b-1326c76471f6,Физическое лицо,Да,Нет,Нет,Бензин,68,28,5,2295,ст. Самара,Эко-клиент
835bdbb8-f8b1-4d2f-8bdc-57faf1e60059,Физическое лицо,Да,Да,Нет,Бензин,69,31,2,3947,ст. Кропоткин (Краснод.),Эко-клиент
7714221e-10c8-4b09-b529-230369c800f1,Физическое лицо,Да,Нет,Нет,Бензин,54,41,10,1727,клх Сусуман,Постоянный клиент
d2dcf59d-1779-46c4-aba4-7680738a4e1f,Физическое лицо,Да,Нет,Нет,Бензин,41,41,7,2775,г. Оймякон,Постоянный клиент
cd011e47-a175-467a-86bb-9e917446a654,Физическое лицо,Нет,Нет,Нет,Бензин,52,35,3,1915,д. Адыгейск,Экономный водитель
dcbc4cae-fc30-4158-9391-a58a98a06739,Физическое лицо,Да,Нет,Нет,Бензин,57,48,4,3581,п. Красноселькуп,Постоянный клиент
81034bcc-7ed6-4116-9474-ac370c02ead0,Физическое лицо,Да,Нет,Нет,Дизель,56,48,7,2628,ст. Белгород,Постоянный клиент
0a160c32-8491-488b-a737-0ea71629b32d,Физическое лицо,Да,Нет,Нет,Бензин,56,20,5,3193,п. Ялуторовск,Эко-клиент
5a80e2cd-3209-42cd-a387-a649f8bd98e0,Физическое лицо,Нет,Нет,Нет,Бензин,68,41,10,3774,к. Калязин,Постоянный клиент
9ff2a28d-aa87-40d5-8067-e494ad387a80,Физическое лицо,Да,Нет,Нет,Бензин,69,26,8,3325,клх Екатеринбург,Постоянный клиент
26ebeaea-d366-4d5c-b7a7-26259f892dbb,Физическое лицо,Да,Нет,Нет,Дизель,51,26,10,3083,г. Сеймчан,Постоянный клиент
6bf30830-b9d5-47e4-8893-1c102c126c46,Физическое лицо,Да,Нет,Нет,Бензин,48,31,2,3266,д. Березники,Эко-клиент
65362617-b980-40e4-8391-b9cc9da1ad86,Физическое лицо,Да,Нет,Нет,Бензин,59,49,2,2534,ст. Саранск,Эко-клиент
c0c01345-9de1-4612-bcd8-d4d5387b63d6,Физическое лицо,Да,Нет,Нет,Дизель,56,22,4,1881,ст. Магнитогорск,Экономный водитель
be6012ef-8441-45af-a03b-b6e5e84bc1bc,Физическое лицо,Да,Нет,Нет,Дизель,56,40,2,1843,г. Александровск-Сахалинский,Редкий клиент
3d7393be-b406-4b35-a356-02911ffadaf3,Физическое лицо,Да,Нет,Нет,Бензин,44,35,5,2391,клх Вуктыл,Постоянный клиент
b0213e25-f463-4dd8-9cba-432b777fbfc9,Физическое лицо,Нет,Да,Нет,Бензин,49,36,3,1590,ст. Холмск,Экономный водитель
9c97f898-8ecd-4395-af66-12516f456a1e,Юридическое лицо,Да,Да,Да,Дизель,144,93,15,6447,с. Арзамас,Корпоративный автопарк
ce1d669c-930e-4cbc-b122-f00d86f3933b,Юридическое лицо,Нет,Да,Да,Дизель,123,109,13,10707,ст. Люберцы,Грузоперевозчик
69f91249-0ba7-40a1-af1f-d7143b203fa8,Юридическое лицо,Нет,Да,Да,Бензин,129,97,6,11022,ст. Рославль,Грузоперевозчик
a6ac43db-cfb3-4137-9aaa-3b456f89a8b8,Физическое лицо,Да,Нет,Нет,Бензин,49,44,3,2332,ст. Ачинск,Эко-клиент
ce2c37c9-d100-4815-8912-0d2243b63bd2,Физическое лицо,Нет,Нет,Нет,Бензин,54,36,10,2565,д. Сузун,Постоянный клиент
55216ebb-d5ff-4a1f-a52f-1e1e32f5d6c9,Физическое лицо,Да,Нет,Нет,Бензин,46,24,8,4000,к. Ивдель,Постоянный клиент
d88c8361-bd4a-4300-a7c6-15f441072b95,Физическое лицо,Да,Нет,Нет,Дизель,58,32,5,2064,д. Калач-на-Дону,Постоянный клиент
c41bb895-5f24-4b1b-b571-215113a4279f,Физическое лицо,Нет,Нет,Нет,Бензин,45,29,7,2512,п. Новый Оскол,Постоянный клиент
d934dcc1-87a7-4c83-a711-837763ba7bcd,Юридическое лицо,Нет,Да,Да,Дизель,147,107,18,10815,г. Славянск-на-Кубани,Грузоперевозчик
06f96ee5-f147-4653-8c43-c6d1848bbfef,Физическое лицо,Да,Нет,Нет,Бензин,54,26,9,3166,клх Соболево,Постоянный клиент
bdda8112-909e-4476-a08b-c5304fb9fc4b,Физическое лицо,Да,Нет,Нет,Бензин,46,27,9,1876,д. Ставрополь,Редкий клиент
c2c3548a-201e-428c-bbc5-6c5a64da843f,Физическое лицо,Да,Да,Нет,Дизель,56,21,9,3238,к. Шарья,Постоянный клиент
64b234ab-3e83-455c-9624-ae53897302f2,Физическое лицо,Нет,Нет,Нет,Бензин,70,45,8,2235,д. Калевала,Постоянный клиент
e353a45c-7077-48d5-9dae-81540a0f3fa3,Физическое лицо,Да,Да,Нет,Бензин,63,34,5,1796,ст. Одинцово,Эко-клиент
c11718cc-ceb9-4b77-9ca4-767534fcb773,Физическое лицо,Да,Нет,Нет,Бензин,48,48,8,3715,д. Липецк,Постоянный клиент
fc6ba484-3e38-4219-aa55-e191faf62c69,Физическое лицо,Нет,Да,Нет,Дизель,55,32,4,3413,клх Гусь-Хрустальный,Постоянный клиент
cff6af02-2675-41d1-9a60-baf5eb89e1e9,Физическое лицо,Да,Нет,Нет,Бензин,54,40,8,2633,к. Ачхой Мартан,Постоянный клиент
09acc618-8341-4ade-be6f-74d97bdae543,Физическое лицо,Нет,Нет,Нет,Бензин,49,44,4,1988,к. Избербаш,Эко-клиент
6dd66625-06db-4dd0-8c6f-33b247e7f039,Физическое лицо,Да,Нет,Нет,Бензин,57,20,7,2517,д. Бугуруслан,Постоянный клиент
0adf8706-4407-42dc-a058-1e93dac525cc,Физическое лицо,Да,Нет,Нет,Дизель,55,46,6,2831,с. Катав-Ивановск,Постоянный клиент
70926600-63e4-47c3-95f8-ca9f4d45e234,Физическое лицо,Да,Нет,Нет,Бензин,68,20,3,3000,п. Южно-Сахалинск,Экономный водитель
245b091e-c506-46a8-98eb-035cc8467710,Физическое лицо,Нет,Нет,Нет,Бензин,40,32,7,3534,ст. Сузун,Постоянный клиент
918284e7-c543-4324-96f3-55f88cd048b3,Юридическое лицо,Нет,Да,Да,Дизель,128,103,13,7264,к. Эльтон,Постоянный корпоративный клиент
343a5822-77a8-4489-bc85-992d89a6d4c4,Юридическое лицо,Нет,Да,Да,Дизель,120,116,9,10529,г. Витим,Грузоперевозчик
c63fe311-94a4-40ea-be16-20d30836bf2a,Юридическое лицо,Нет,Да,Да,Дизель,99,92,10,5172,клх Адыгейск,Грузоперевозчик
ebc91db3-7267-41e6-a180-5fdbfc68be18,Физическое лицо,Да,Нет,Нет,Бензин,48,44,9,2350,к. Темрюк,Постоянный клиент
57a4b6e7-e576-448d-bdc3-7025bec8dacd,Физическое лицо,Да,Нет,Нет,Бензин,58,20,7,3035,клх Белогорск (Амур.),Постоянный клиент
eeb07993-6083-4a77-9193-936f934f9b33,Физическое лицо,Да,Нет,Нет,Дизель,66,38,4,2547,ст. Териберка,Постоянный клиент
fd0a4b64-bba1-4953-93dc-d2116cb0432e,Физическое лицо,Да,Нет,Нет,Дизель,42,49,6,3294,п. Звенигород,Постоянный клиент
ca1e9baa-2c38-4d77-b7ba-88241d871db8,Физическое лицо,Да,Нет,Нет,Бензин,45,50,2,3841,клх Стерлитамак,Эко-клиент
7126d268-f932-4857-be5f-d69b92a47aff,Юридическое лицо,Нет,Да,Да,Дизель,136,112,19,10859,с. Геленджик,Грузоперевозчик
86f3163d-e879-4a05-91aa-2513d419cd30,Физическое лицо,Да,Нет,Нет,Дизель,58,49,9,3018,клх Кизилюрт,Постоянный клиент
9e4879af-18bb-4182-9523-884ea1d75bf7,Физическое лицо,Да,Нет,Нет,Бензин,57,50,5,2763,ст. Рославль,Постоянный клиент
c485d8f0-bfe4-4b3f-8049-16a2f8dc4f66,Юридическое лицо,Нет,Да,Да,Дизель,121,85,15,11995,к. Пушкино (Моск.),Грузоперевозчик
f18c6f51-0a30-4f57-9a45-841ab163c569,Физическое лицо,Да,Нет,Нет,Дизель,62,43,5,3210,клх Алексин,Постоянный клиент
6bafad99-61ba-48b0-bbcb-f5b445db65e1,Физическое лицо,Да,Нет,Нет,Бензин,62,28,9,1844,г. Нефтегорск (Самар.),Редкий клиент
c95d9f50-1806-4a3f-ab9d-3ee27f210261,Физическое лицо,Да,Нет,Нет,Бензин,67,43,8,1833,д. Двинской,Постоянный клиент
c204423b-bc68-495c-9b60-3781abf899af,Физическое лицо,Да,Нет,Нет,Бензин,56,31,10,1791,г. Хасан,Постоянный клиент
f9b1f05c-5b57-4525-9990-9b3dec5e25be,Физическое лицо,Да,Нет,Нет,Дизель,41,28,2,2004,клх Кондопога,Редкий клиент
b65b0ca3-c675-4003-89a4-8acfc86de98d,Физическое лицо,Да,Нет,Нет,Бензин,41,48,5,3554,д. Тавда,Постоянный клиент
3f1e0b23-1e3d-4004-bf14-29423e98c8f7,Физическое лицо,Да,Нет,Нет,Бензин,60,47,3,3133,клх Анапа,Эко-клиент
261017d5-8200-41d1-9ec5-a01976183de8,Физическое лицо,Да,Нет,Нет,Бензин,53,26,2,3839,клх Оха,Эко-клиент
8376d526-536a-48ea-b6cb-db8864990bca,Физическое лицо,Да,Нет,Нет,Дизель,55,34,4,2071,ст. Уварово,Постоянный клиент
1331421c-2341-4ed3-ba26-6c23f768fb12,Физическое лицо,Да,Нет,Нет,Бензин,51,48,4,2666,клх Мурманск,Постоянный клиент
e96c1104-22c2-470a-9455-d05e816cb1d4,Физическое лицо,Да,Нет,Нет,Бензин,70,34,9,2909,г. Курск,Постоянный клиент
b9663090-c91d-4495-a802-5159ef855ae0,Физическое лицо,Да,Нет,Нет,Бензин,57,33,10,2480,д. Середниково,Постоянный клиент
5d35bb38-385a-45cb-9f58-78def4ec9f78,Физическое лицо,Да,Нет,Нет,Дизель,46,28,2,2927,д. Витим,Экономный водитель
2160db68-0e22-4881-acde-d1b50b2c7257,Физическое лицо,Да,Да,Нет,Дизель,58,48,2,3074,к. Холмогоры,Эко-клиент
43b038f3-73a1-4edf-be1e-470ed785d98f,Физическое лицо,Да,Нет,Нет,Бензин,44,44,4,2898,г. Рыльск,Постоянный клиент
0cc26cc2-eb58-436e-9a62-4527cae0d943,Физическое лицо,Да,Нет,Нет,Бензин,58,22,6,3231,ст. Орел,Эко-клиент
c2ea381f-9927-435b-81a5-1ff7d6cca382,Физическое лицо,Да,Нет,Нет,Бензин,55,30,2,2826,п. Каргасок,Экономный водитель
bd8c020f-d2c1-40fc-9e70-3678b44b8e0d,Физическое лицо,Нет,Да,Нет,Бензин,54,20,5,1501,к. Жиганск,Эко-клиент
1ba7b9ad-7be8-421c-8399-85bdb0b5fc5f,Физическое лицо,Да,Нет,Нет,Бензин,44,41,5,1700,п. Бреды,Эко-клиент
99213f54-22b3-467c-b5a8-17a46ca84764,Физическое лицо,Нет,Нет,Нет,Бензин,48,42,9,2002,г. Якша,Постоянный клиент
b91e5ecc-1bb2-4f7a-9d01-9c3578740d13,Физическое лицо,Нет,Да,Нет,Бензин,56,36,2,3182,г. Горячинск,Эко-клиент
9af32de4-5a6c-44b7-9ae8-83be514309c0,Юридическое лицо,Нет,Да,Да,Дизель,108,118,13,5304,клх Поронайск,Грузоперевозчик
0d787ff5-45ef-494d-a462-7f4a16bf3bc2,Юридическое лицо,Нет,Да,Да,Газ,141,97,5,12637,г. Вологда,Грузоперевозчик
b8987e6f-e8c3-49a2-acb8-f9262ae2bcc7,Юридическое лицо,Нет,Да,Да,Дизель,101,87,12,8084,г. Белореченск,Грузоперевозчик
1ee70a4b-0db5-4a6f-8f56-2d475d82703c,Физическое лицо,Нет,Нет,Нет,Бензин,42,36,6,2490,п. Усинск,Постоянный клиент
2a1c1945-e98e-4f77-be3a-3d364d77e8a6,Физическое лицо,Да,Да,Нет,Бензин,63,27,6,2728,п. Нижний Тагил,Эко-клиент
796ce9b8-0826-4b43-99f6-59e96b8d2c93,Юридическое лицо,Да,Да,Да,Дизель,94,100,11,9175,к. Якутск,Грузоперевозчик
f950ec06-d05a-466d-8cfa-87ddad1e4dc8,Юридическое лицо,Да,Да,Да,Бензин,115,64,15,13333,п. Енисейск,Постоянный корпоративный клиент
69a1466d-4ca0-4974-b026-ded49ea40f96,Физическое лицо,Нет,Нет,Нет,Дизель,61,21,8,1574,г. Ессентуки,Редкий клиент
a81a870e-e6fb-4994-8a63-1a7ed42072d5,Физическое лицо,Да,Нет,Нет,Бензин,49,46,6,3875,г. Хасавюрт,Постоянный клиент
4bb77817-8085-467d-9361-aaf9ad4b2bb1,Юридическое лицо,Да,Да,Да,Дизель,148,86,7,7482,п. Сыктывкар,Постоянный корпоративный клиент
